"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","7","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","25","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_metal_base.M_metal_base","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","38","46","6","33.109177","0","46"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","2"
"/Game/Level/Special_Props/BednCloud_Mat.BednCloud_Mat","0","0","3","1","0.000000","0","0"
"/Game/Level/Special_Props/Cloud/1bit-monitor-glow-32x_Mat.1bit-monitor-glow-32x_Mat","0","0","6","1","0.000000","0","0"
"/Game/Characters/VelcroBat/Velcro.Velcro","0","0","6","1","0.000000","0","0"
"/Game/Level/Special_Props/Ticket/Material_Ticket.Material_Ticket","0","0","3","1","0.000000","0","0"
"/Game/Characters/Custard_Dog/Boss.Boss","0","0","6","1","0.000000","0","0"
"/Game/VFX/NewFolder/M_DisortionTest.M_DisortionTest","0","0","5","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_building_concrete_base.M_building_concrete_base","0","0","3","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_ornament_metallic.M_ornament_metallic","0","0","3","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","9","3","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_building_concrete.M_building_concrete","0","0","3","1","0.000000","0","0"
"/Game/VFX/NewFolder/PP_PBCelShader.PP_PBCelShader","0","0","5","1","0.000000","0","0"
"/Game/VFX/NewFolder/Cel_ShaderTestMat.Cel_ShaderTestMat","0","0","3","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","45.471199","0","63"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","59.840633","0","32"
"/Engine/EngineDebugMaterials/VertexColorViewMode_GreenOnly.VertexColorViewMode_GreenOnly","0","10","10","1","8.716490","0","10"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","2.449244","0","3"
"/InterchangeAssets/gltf/M_Default.M_Default","0","110","128","6","577.656677","0","128"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","22.083229","0","6"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","16.205891","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","5.431642","0","9"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","88.808563","0","92"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","57.495789","0","12"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","346.126343","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","9.124026","0","7"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","5.647926","0","6"
"/ControlRig/M_Manip.M_Manip","0","6","7","1","6.832487","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","3.212264","0","5"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","15.346132","0","10"
"/Game/VFX/VFX_Meshes/M_Star.M_Star","0","12","12","1","12.197204","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","6.531699","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","45.594486","0","32"
"/Game/Characters/Lucid/Lucid.Lucid","0","6","6","1","6.060110","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.408686","0","5"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","7.052009","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","5.841185","0","13"
"/Game/Characters/Lucid/Hammer/Lucid_Hammer.Lucid_Hammer","0","3","3","1","3.024958","0","3"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","1.564528","0","5"
"/Engine/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.M_smoke_subUV_blackbody","0","9","9","1","5.768130","0","9"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","25.080891","0","25"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","83.454300","0","63"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","15.135420","0","24"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","6.491913","0","10"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","11.578158","0","25"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","0","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","72","78","1","33.883316","0","78"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","8","8","1","3.764781","0","8"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","2.741703","0","8"
"/Engine/EngineDebugMaterials/VertexColorViewMode_GreenOnly.VertexColorViewMode_GreenOnly","49","26","26","1","17.625881","0","26"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","21.373814","0","16"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","56","62","2","20.716024","0","20"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","21.547829","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","20.682369","0","22"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","31.003649","0","16"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","17","17","1","26.019928","0","17"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","11","12","1","14.221391","0","12"
"/ControlRig/M_Manip.M_Manip","49","11","12","1","13.317760","0","12"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","44.968746","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","2.533550","0","7"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","72","78","1","64.873901","0","78"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","19.389433","0","45"
"/Game/Characters/Lucid/Hammer/Lucid_Hammer.Lucid_Hammer","49","13","13","1","11.500187","0","13"
"/Game/Characters/Lucid/Lucid.Lucid","49","11","11","1","10.006891","0","11"
"/Engine/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.M_smoke_subUV_blackbody","49","14","14","1","3.944571","0","14"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","67","80","6","23.125156","0","80"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","10.783822","0","18"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","8.983874","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","21.125895","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","16.758411","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","5.072785","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","6.735479","0","15"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","4.706851","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","5.742693","0","7"
"/Game/VFX/VFX_Meshes/M_Star.M_Star","49","20","20","1","8.872265","0","20"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","37.325718","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","30.987688","0","46"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","360.464111","0","212"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","55.712761","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","28","166","6","8.005675","0","30"
"/InterchangeAssets/gltf/M_Default.M_Default","49","164","182","6","65.731796","0","182"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","28","166","6","9.675056","0","30"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","132","182","6","7.494462","0","144"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","14","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","0","19","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","11","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","27","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","12","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","67","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_metal_base.M_metal_base","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","7"
"/Game/Level/Special_Props/BednCloud_Mat.BednCloud_Mat","49","0","13","1","0.000000","0","0"
"/Game/Level/Special_Props/Cloud/1bit-monitor-glow-32x_Mat.1bit-monitor-glow-32x_Mat","49","0","11","1","0.000000","0","0"
"/Game/Characters/VelcroBat/Velcro.Velcro","49","0","11","1","0.000000","0","0"
"/Game/Level/Special_Props/Ticket/Material_Ticket.Material_Ticket","49","0","13","1","0.000000","0","0"
"/Game/Characters/Custard_Dog/Boss.Boss","49","0","11","1","0.000000","0","0"
"/Game/VFX/NewFolder/M_DisortionTest.M_DisortionTest","49","0","10","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_building_concrete_base.M_building_concrete_base","49","0","8","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_ornament_metallic.M_ornament_metallic","49","0","8","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","24","3","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_building_concrete.M_building_concrete","49","0","8","1","0.000000","0","0"
"/Game/VFX/NewFolder/PP_PBCelShader.PP_PBCelShader","49","0","7","1","0.000000","0","0"
"/Game/VFX/NewFolder/Cel_ShaderTestMat.Cel_ShaderTestMat","49","0","8","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","11","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","8","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","30","2","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","14","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_tile.M_tile","49","0","8","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_tile_WPO.M_tile_WPO","49","0","8","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_column_carved.M_column_carved","49","0","8","1","0.000000","0","0"
"/Game/Sky_Dungeon/materials/building_materials/M_column.M_column","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","92","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","40","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1016","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","23","1","0.000000","0","0"
